"20201013","15","56",24.34,"mph","media/images/calib-20201013-1556210.jpg",113,0,55,31,1705,"R2L",",None,"
"20201013","15","56",77.28,"mph","media/images/calib-20201013-1556220.jpg",84,46,47,36,1692,"L2R",",None,"
"20201013","15","56",22.70,"mph","media/images/calib-20201013-1556232.jpg",63,12,74,23,1702,"L2R",",None,"
"20201013","15","56",40.46,"mph","media/images/calib-20201013-1556239.jpg",47,32,51,31,1581,"L2R",",None,"
"20201013","15","56",30.45,"mph","media/images/calib-20201013-1556247.jpg",108,57,43,48,2064,"L2R",",None,"
"20201013","15","57",17.21,"mph","media/images/calib-20201013-1557090.jpg",119,99,40,15,600,"L2R",",None,"
"20201013","15","57",41.19,"mph","media/images/calib-20201013-1557379.jpg",140,97,26,17,442,"L2R",",None,"
"20201013","15","57",32.30,"mph","media/images/calib-20201013-1557386.jpg",120,98,28,13,364,"R2L",",None,"
"20201013","15","57",23.72,"mph","media/images/calib-20201013-1557514.jpg",162,97,14,15,210,"R2L",",None,"
"20201013","15","57",19.32,"mph","media/images/calib-20201013-1557522.jpg",33,101,20,11,220,"R2L",",None,"
"20201013","15","58",43.90,"mph","media/images/calib-20201013-1558531.jpg",114,0,50,35,1750,"L2R",",None,"
"20201013","15","58",13.72,"mph","media/images/calib-20201013-1558554.jpg",59,89,119,31,3689,"R2L",",None,"
"20201013","15","58",32.12,"mph","media/images/calib-20201013-1558562.jpg",45,101,12,17,204,"L2R",",None,"
"20201013","15","58",12.77,"mph","media/images/calib-20201013-1558571.jpg",79,0,17,12,204,"L2R",",None,"
"20201013","15","58",33.18,"mph","media/images/calib-20201013-1558578.jpg",161,0,52,120,6240,"R2L",",None,"
"20201013","15","58",55.18,"mph","media/images/calib-20201013-1558588.jpg",79,0,15,38,570,"R2L",",None,"
"20201013","15","59",119.41,"mph","media/images/calib-20201013-1559009.jpg",100,0,61,120,7320,"R2L",",None,"
"20201013","15","59",27.69,"mph","media/images/calib-20201013-1559028.jpg",156,35,52,85,4420,"L2R",",None,"
"20201013","15","59",49.79,"mph","media/images/calib-20201013-1559035.jpg",164,43,26,34,884,"L2R",",None,"
